,Size,Life Span,ROG,Type,Name,Label
8,8,0.45,1.4041145107306856,biased,biased_233,True
1,5,0.9,0.3753126011654077,biased,biased_264,True
2,13,0.8,1.3470929115438317,biased,biased_264,True
5,4,0.15,0.3425752467117634,biased,biased_321,True
8,8,0.35,1.3606358563828163,biased,biased_91,True
9,4,0.2,0.8253696736770676,biased,biased_91,True
6,6,0.6,0.7182959266168601,biased,biased_356,True
3,6,0.25,0.9644675494251302,biased,biased_213,True
4,7,0.4,1.0191833128864134,biased,biased_213,True
5,4,0.25,0.7146684520972135,biased,biased_213,True
10,8,0.45,1.339842771505118,biased,biased_29,True
12,8,0.6,1.6897733902110357,biased,biased_301,True
16,4,0.15,0.2515740818483733,biased,biased_244,True
4,8,0.55,1.0940612905535485,biased,biased_194,True
7,5,0.5,0.9367334010422947,biased,biased_194,True
10,10,0.5,1.5795714791706406,biased,biased_317,True
10,6,0.25,0.7040891858059858,biased,biased_252,True
1,5,0.5,0.8776756974448242,biased,biased_87,True
2,3,0.15,0.5780029121738375,biased,biased_87,True
6,6,0.25,0.8762175803383749,biased,biased_87,True
3,6,0.65,0.9466595300788024,biased,biased_68,True
6,7,0.5,0.8739707498575097,biased,biased_68,True
8,4,0.25,1.198571144926922,biased,biased_340,True
10,5,0.3,1.3142439857370238,biased,biased_340,True
8,4,0.15,0.5980115145563151,biased,biased_13,True
0,13,0.7,1.4794847364788966,biased,biased_157,True
1,6,0.8,1.2258660004791415,biased,biased_157,True
3,5,0.2,0.5211406124106138,biased,biased_291,True
6,8,0.4,1.0208658807241469,biased,biased_44,True
7,6,0.3,0.7896764247670331,biased,biased_44,True
0,6,0.65,0.6954609162075958,biased,biased_383,True
1,3,0.8,0.7957502340327839,biased,biased_383,True
6,5,0.35,0.8172859393753525,biased,biased_229,True
8,7,0.6,0.7352547895370175,biased,biased_229,True
3,11,0.65,0.7479080502941549,biased,biased_52,True
6,4,0.3,0.739996638952689,biased,biased_116,True
1,6,0.5,1.0224243581973218,biased,biased_287,True
4,8,0.7,1.4001531449869182,biased,biased_287,True
8,7,0.35,1.110731803072953,biased,biased_326,True
12,7,0.35,0.7324457071899751,biased,biased_222,True
3,4,0.7,0.650648497194381,biased,biased_4,True
4,6,0.8,0.6587646376492864,biased,biased_4,True
2,7,0.95,0.9894088238307294,biased,biased_367,True
3,11,0.6,1.3721091565215253,biased,biased_367,True
11,7,0.8,0.41834094342091244,biased,biased_18,True
5,4,0.35,0.3922480434529042,biased,biased_275,True
7,7,0.3,0.9721685544203768,biased,biased_330,True
13,4,0.3,0.7542812256326127,biased,biased_127,True
0,9,0.6,1.2953678712988237,biased,biased_170,True
11,6,0.65,0.9891475611237686,biased,biased_34,True
8,6,0.55,0.760575778665813,biased,biased_166,True
4,7,0.3,0.7888348453672395,biased,biased_22,True
3,7,0.35,0.845542324658916,biased,biased_131,True
13,7,0.4,0.8258562956481428,biased,biased_75,True
0,5,0.4,0.48142187805338754,biased,biased_218,True
9,5,0.3,0.7452496275374433,biased,biased_218,True
3,6,0.8,0.9631480485136881,biased,biased_280,True
5,10,0.55,0.7344545709060356,biased,biased_280,True
1,14,0.8,1.8022840087275305,biased,biased_392,True
2,4,0.15,0.774282579929376,biased,biased_55,True
13,4,0.65,0.8047755256982844,biased,biased_111,True
2,10,0.45,1.6218512282913313,biased,biased_384,True
4,7,0.35,0.7244353007907873,biased,biased_384,True
7,6,0.3,0.4467939947312848,biased,biased_8,True
7,3,0.4,0.5942367641667742,biased,biased_43,True
10,6,0.45,0.7131525202783704,biased,biased_43,True
14,5,0.3,0.7598388853390412,biased,biased_279,True
1,4,0.15,0.3698092450239209,biased,biased_296,True
0,5,0.35,0.6373321454999823,biased,biased_14,True
7,7,0.3,0.8344911419438238,biased,biased_14,True
11,3,0.15,0.5430241849058126,biased,biased_347,True
13,5,0.2,0.8187167501422296,biased,biased_347,True
7,7,0.35,1.266606958253315,biased,biased_202,True
10,7,0.3,0.6877544977587965,biased,biased_80,True
9,7,0.35,0.6562029085922991,biased,biased_310,True
1,6,0.4,1.1002496426910255,biased,biased_193,True
2,3,0.15,0.38785743560370045,biased,biased_193,True
9,3,0.25,0.40008866894982203,biased,biased_193,True
0,9,0.4,1.2481324130752243,biased,biased_306,True
1,6,0.25,1.1266802241310132,biased,biased_306,True
6,14,0.65,2.2913615726407848,biased,biased_243,True
5,7,0.35,0.7946149325846674,biased,biased_185,True
6,6,0.25,0.6098036776850396,biased,biased_185,True
9,10,0.45,1.0473149880598676,biased,biased_351,True
7,9,0.5,1.227967312398072,biased,biased_96,True
2,5,0.25,0.5983763122192778,biased,biased_79,True
6,5,0.25,0.8231512474870933,biased,biased_79,True
5,9,0.55,0.7921849861152201,biased,biased_97,True
11,5,0.5,0.8326212395671618,biased,biased_78,True
7,7,0.5,0.7501034622383872,biased,biased_350,True
1,7,0.6,1.0795175679681728,biased,biased_215,True
8,4,0.15,0.42752986605506055,biased,biased_215,True
6,6,0.4,0.9780987981259351,biased,biased_184,True
9,4,0.15,0.6514082349770425,biased,biased_184,True
13,7,0.55,0.6951365248192318,biased,biased_242,True
0,4,0.15,0.7624048402282562,biased,biased_39,True
6,11,0.65,1.3976968198999389,biased,biased_39,True
1,7,0.85,1.2347596916276844,biased,biased_192,True
3,6,0.3,0.8461872013830346,biased,biased_192,True
12,7,0.45,0.8498809448205868,biased,biased_81,True
10,6,0.25,1.17312645507325,biased,biased_346,True
11,3,0.15,0.4329155838249547,biased,biased_346,True
12,8,0.35,1.2581681749632343,biased,biased_203,True
3,11,0.95,1.1687286314187295,biased,biased_15,True
2,4,0.2,0.7748816136707888,biased,biased_151,True
3,6,0.3,0.4811343351081402,biased,biased_151,True
6,4,0.2,0.5480482503022522,biased,biased_278,True
12,5,0.55,0.7494978036463448,biased,biased_278,True
9,10,0.45,1.1025400027819563,biased,biased_297,True
8,8,0.45,1.4256545350377148,biased,biased_42,True
8,8,0.45,1.6558083004502897,biased,biased_385,True
7,7,0.5,0.8265233269465533,biased,biased_9,True
9,4,0.35,0.595513907991181,biased,biased_9,True
1,4,0.2,0.5234122028559949,biased,biased_110,True
5,8,0.75,0.5502287018383255,biased,biased_110,True
6,3,0.2,0.7734117096093537,biased,biased_110,True
4,5,0.25,0.5838276179407257,biased,biased_239,True
9,4,0.15,0.9074994784208973,biased,biased_239,True
10,6,0.3,0.8139569732784427,biased,biased_393,True
11,3,0.15,0.34735047309850314,biased,biased_393,True
1,17,0.9,2.283259093210435,biased,biased_147,True
1,8,0.4,1.3348053414228045,biased,biased_219,True
2,4,0.3,1.151050030800342,biased,biased_219,True
0,4,0.4,0.4417440263604965,biased,biased_130,True
8,7,0.35,0.9369890754834204,biased,biased_130,True
2,7,0.3,1.0228528819112102,biased,biased_74,True
4,6,0.25,1.1167566404046194,biased,biased_74,True
5,4,0.55,0.6317504117331803,biased,biased_74,True
9,11,0.7,1.345424979506642,biased,biased_188,True
6,7,0.65,1.5004143555175646,biased,biased_35,True
8,6,0.45,0.7717782912002396,biased,biased_35,True
8,11,0.55,1.6717111659540547,biased,biased_126,True
1,7,0.3,0.9364318612813027,biased,biased_223,True
4,7,0.3,0.5786064647502785,biased,biased_223,True
2,6,0.55,0.6791979403720975,biased,biased_5,True
3,4,0.4,0.6329985661300859,biased,biased_5,True
2,13,0.6,1.3448318583558223,biased,biased_389,True
0,16,0.9,2.642374919674738,biased,biased_366,True
11,6,0.4,1.1618444995245254,biased,biased_58,True
9,5,0.35,0.9424655076862488,biased,biased_262,True
1,14,0.65,2.1323735854591948,biased,biased_327,True
7,12,0.6,1.1579809072245386,biased,biased_77,True
9,5,0.35,0.7189074835103072,biased,biased_133,True
10,4,0.25,0.3815676519885602,biased,biased_133,True
9,10,0.65,1.4541386537296765,biased,biased_98,True
6,12,0.55,1.71047599292458,biased,biased_308,True
10,4,0.45,0.515831053350455,biased,biased_20,True
0,5,0.25,0.39736329279275756,biased,biased_172,True
5,6,0.25,1.1293349127929964,biased,biased_172,True
0,14,0.95,1.3895266625603766,biased,biased_349,True
2,15,0.85,1.4802805423396217,biased,biased_61,True
11,5,0.4,0.780483053568306,biased,biased_125,True
12,3,0.15,0.5036371681979271,biased,biased_125,True
11,7,0.4,0.932925636711225,biased,biased_298,True
6,8,0.35,1.0058953734364193,biased,biased_332,True
8,4,0.2,0.5767577360686797,biased,biased_277,True
13,7,0.5,1.6553099663027369,biased,biased_365,True
6,14,0.65,1.3963126342371037,biased,biased_220,True
12,8,0.45,1.631231038493439,biased,biased_6,True
6,7,0.35,1.3209932299502758,biased,biased_109,True
12,5,0.2,0.7842866695824257,biased,biased_373,True
10,7,0.3,0.6806228381336533,biased,biased_236,True
6,8,0.55,0.9770684091486999,biased,biased_324,True
9,4,0.15,0.6088258405660415,biased,biased_324,True
0,4,0.15,0.8390382838818855,biased,biased_94,True
2,13,0.85,1.425939496634555,biased,biased_94,True
10,10,0.5,0.900972183467517,biased,biased_353,True
0,4,0.15,0.6711854090038821,biased,biased_241,True
1,5,0.2,1.3190579212287743,biased,biased_241,True
7,4,0.35,0.6664024910107458,biased,biased_241,True
10,5,0.2,0.8261928458853529,biased,biased_304,True
3,16,0.8,2.016707810286296,biased,biased_257,True
10,5,0.2,1.0224471246620697,biased,biased_129,True
11,5,0.2,1.2738998550091976,biased,biased_129,True
10,7,0.45,0.7415410055993092,biased,biased_345,True
13,7,0.35,0.8753975505060727,biased,biased_152,True
1,5,0.45,0.49603901901008063,biased,biased_16,True
4,6,0.9,0.6666795309383461,biased,biased_16,True
6,5,0.45,0.5681773732104178,biased,biased_16,True
8,7,0.35,1.0592506780973185,biased,biased_105,True
6,4,0.3,0.3306659676821397,biased,biased_41,True
8,6,0.5,0.6813212864767124,biased,biased_41,True
2,5,0.2,0.7669242818086744,biased,biased_369,True
1,8,0.35,1.2000932583082906,biased,biased_386,True
7,6,0.25,1.177934121132485,biased,biased_386,True
3,7,0.5,0.5312748759299608,biased,biased_113,True
5,7,0.75,0.7558036406132052,biased,biased_113,True
10,5,0.35,0.3907688798705294,biased,biased_390,True
0,7,0.8,0.7882707032641079,biased,biased_328,True
4,4,0.7,0.47044015197218975,biased,biased_328,True
7,4,0.2,0.5607054060723242,biased,biased_283,True
10,7,0.6,0.6722047847736673,biased,biased_283,True
2,6,0.65,0.7839883626268284,biased,biased_329,True
5,5,0.3,0.49510026193050427,biased,biased_329,True
0,5,0.2,0.8005113054334275,biased,biased_391,True
0,9,0.65,1.1230854137506578,biased,biased_112,True
6,4,0.2,0.5947521834862572,biased,biased_112,True
2,5,0.2,0.7671416774083851,biased,biased_368,True
6,9,0.45,1.0088349252354554,biased,biased_368,True
11,6,0.65,0.6104333369043302,biased,biased_387,True
4,8,0.35,1.2878921248348358,biased,biased_40,True
5,6,0.25,0.8406055875770898,biased,biased_40,True
14,4,0.3,0.6767646457197104,biased,biased_295,True
14,6,0.25,0.6581262156450073,biased,biased_153,True
8,5,0.2,0.6810125278547949,biased,biased_17,True
0,8,0.45,0.6680835609072455,biased,biased_201,True
3,3,0.2,0.7197321188512138,biased,biased_201,True
4,6,0.9,1.1097632185671618,biased,biased_201,True
2,4,0.15,0.8292116806498246,biased,biased_128,True
12,5,0.2,0.8587530534431312,biased,biased_128,True
6,12,0.55,1.9361293107440172,biased,biased_83,True
9,6,0.3,1.1716401045321223,biased,biased_313,True
0,5,0.35,0.31647837113843696,biased,biased_190,True
5,11,0.65,1.0984916871494164,biased,biased_190,True
7,7,0.3,1.6733708620281693,biased,biased_240,True
8,5,0.2,0.6768955065177902,biased,biased_240,True
3,5,0.25,1.0927812417660407,biased,biased_305,True
6,4,0.45,0.8055325621080384,biased,biased_305,True
7,4,0.15,0.5271336614620662,biased,biased_305,True
3,4,0.15,0.4715747599988629,biased,biased_169,True
4,5,0.25,0.7975502278285479,biased,biased_169,True
11,9,0.55,1.2768065327370703,biased,biased_217,True
1,6,0.5,0.8323536077950277,biased,biased_352,True
6,7,0.6,1.0937489065599046,biased,biased_352,True
0,16,0.95,1.5447131430249612,biased,biased_95,True
13,5,0.35,0.3641976316927692,biased,biased_325,True
5,12,0.7,0.8632000485239839,biased,biased_372,True
14,4,0.25,0.626971689612437,biased,biased_237,True
11,9,0.6,0.5695266663399289,biased,biased_108,True
12,7,0.4,0.8427602732713777,biased,biased_364,True
9,4,0.25,0.9536008488495714,biased,biased_221,True
11,4,0.25,0.7487753285574649,biased,biased_221,True
6,11,0.65,1.048094224022623,biased,biased_7,True
15,4,0.25,0.9913154697025579,biased,biased_276,True
7,6,0.25,0.6213427775795528,biased,biased_348,True
8,7,0.3,0.8360651886365442,biased,biased_348,True
0,8,0.35,0.6135796543792736,biased,biased_37,True
13,4,0.45,0.5432123316422811,biased,biased_21,True
5,6,0.6,1.0830901935913964,biased,biased_165,True
7,5,0.4,0.6709102376873791,biased,biased_165,True
15,5,0.25,1.7431450112589206,biased,biased_309,True
6,14,0.95,1.4099738220676314,biased,biased_99,True
3,10,0.8,1.4121364950003334,biased,biased_139,True
9,7,0.35,0.9680220158231013,biased,biased_355,True
3,4,0.2,0.8754949925945498,biased,biased_181,True
4,6,0.4,0.9234456094868317,biased,biased_181,True
8,3,0.15,0.5758956652211291,biased,biased_181,True
15,4,0.15,0.6431044236221759,biased,biased_302,True
3,6,0.85,1.0492553028639195,biased,biased_197,True
4,8,0.85,0.804469218081137,biased,biased_197,True
4,6,0.3,1.3761661118087065,biased,biased_178,True
16,4,0.15,1.1983991953537452,biased,biased_251,True
10,8,0.5,1.1863310782750225,biased,biased_314,True
5,14,0.65,1.38932070030366,biased,biased_84,True
11,7,0.4,0.863773042239564,biased,biased_154,True
5,6,0.5,0.5223422620334441,biased,biased_10,True
15,5,0.2,0.9820450474196302,biased,biased_292,True
2,17,0.95,1.299800522881933,biased,biased_103,True
3,7,0.75,0.8085409548163963,biased,biased_47,True
4,5,0.5,0.570212400822921,biased,biased_47,True
4,4,0.3,0.6153753621352277,biased,biased_115,True
6,11,0.5,1.5741459440276253,biased,biased_51,True
3,10,0.5,1.4337168078051117,biased,biased_400,True
14,6,0.25,1.0563919301780595,biased,biased_396,True
7,9,0.55,0.7069455236263724,biased,biased_284,True
5,7,0.3,1.1138148189755903,biased,biased_359,True
8,8,0.4,1.4508045749990934,biased,biased_318,True
7,7,0.5,0.7743711170714126,biased,biased_30,True
8,4,0.15,1.1669598228276061,biased,biased_174,True
6,4,0.3,0.5578142605211265,biased,biased_67,True
0,9,0.85,1.5987461241428402,biased,biased_123,True
2,8,0.6,1.3449520465320326,biased,biased_123,True
14,4,0.15,0.5913867299569482,biased,biased_271,True
8,4,0.2,0.6776209849461975,biased,biased_363,True
6,8,0.8,0.6958344427326925,biased,biased_226,True
8,5,0.2,0.8130583700372803,biased,biased_226,True
0,5,0.45,0.7596713071237782,biased,biased_375,True
3,5,0.2,0.7365949450990966,biased,biased_375,True
6,10,0.65,1.5957912449392475,biased,biased_230,True
15,4,0.2,0.5953794097739309,biased,biased_119,True
2,3,0.45,0.5184673940654511,biased,biased_322,True
8,6,0.3,1.1524005708227583,biased,biased_322,True
0,6,0.4,0.585108644259223,biased,biased_267,True
2,13,0.8,1.8024384935677213,biased,biased_267,True
16,4,0.15,0.5367835215783704,biased,biased_323,True
7,7,0.3,1.3677039843862464,biased,biased_266,True
4,7,0.3,0.7951100332057638,biased,biased_118,True
5,9,0.4,1.2778186824854696,biased,biased_118,True
12,4,0.25,0.4787346469922253,biased,biased_227,True
3,5,0.25,0.6009714159329657,biased,biased_159,True
6,5,0.2,0.5682977439671151,biased,biased_159,True
11,5,0.4,0.6782276174247986,biased,biased_270,True
6,6,0.3,0.8545463692783531,biased,biased_66,True
10,5,0.2,0.5978248096512998,biased,biased_66,True
12,6,0.25,0.8320873640262806,biased,biased_122,True
3,6,0.45,0.7670112134891931,biased,biased_89,True
9,5,0.7,0.4120903036572767,biased,biased_89,True
9,5,0.2,1.0762788724792542,biased,biased_31,True
7,5,0.2,0.8863134868666808,biased,biased_175,True
16,4,0.15,0.4492564090311246,biased,biased_319,True
13,6,0.3,0.9165952391559645,biased,biased_27,True
1,5,0.4,0.6786424176892436,biased,biased_163,True
5,4,0.15,0.8018603931310121,biased,biased_163,True
6,5,0.35,0.5598074893788224,biased,biased_163,True
5,12,0.65,1.098166570688288,biased,biased_70,True
3,9,0.7,1.4450608780445457,biased,biased_134,True
4,7,0.6,1.1203519169442377,biased,biased_134,True
6,6,0.45,0.7114009194623823,biased,biased_285,True
7,5,0.6,0.5427602485546342,biased,biased_285,True
10,8,0.5,1.1459356852324067,biased,biased_143,True
3,16,0.85,2.349333080837354,biased,biased_397,True
3,5,0.2,0.8044505519713521,biased,biased_114,True
11,4,0.4,0.7361906559840543,biased,biased_50,True
12,5,0.2,1.1197004599124931,biased,biased_50,True
6,5,0.45,0.3448151970885188,biased,biased_102,True
0,11,0.55,0.7181131274429279,biased,biased_293,True
7,7,0.3,1.0275187517538396,biased,biased_155,True
6,12,0.75,1.8068973306723486,biased,biased_207,True
13,7,0.65,0.9804195500011498,biased,biased_342,True
13,6,0.25,0.99476036076804,biased,biased_250,True
0,6,0.65,0.7997735825972413,biased,biased_196,True
4,9,0.8,1.6494617269880947,biased,biased_196,True
9,5,0.5,0.9368162974285732,biased,biased_179,True
3,11,0.75,1.03789506228568,biased,biased_246,True
2,4,0.15,1.0891140691186285,biased,biased_180,True
5,12,0.55,2.350871277382046,biased,biased_180,True
7,3,0.4,0.28931230104864053,biased,biased_354,True
11,5,0.4,0.5354502156822295,biased,biased_354,True
